"","FeatureID","PC1","PC2","PC3","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"480","ASV_951",0.00107627132061975,0.0168881491998902,0.0116488920230044,"ASV_951","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Polykrikos","Polykrikos sp. EP-2016a"
"481","ASV_952",0.00793608484989434,-0.00933064440698482,0.00906998812870531,"ASV_952","Eukaryota","Annelida","Polychaeta","Phyllodocida","Goniadidae","Goniada","Goniada brunnea"
"482","ASV_955",-0.0234870693409086,-0.0360655533954516,-0.0153704268390499,"ASV_955","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"483","ASV_961",0.00309682518130897,0.00570303397506183,0.00169689751787447,"ASV_961","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"484","ASV_962",-0.000213338958803831,0.00604374901397231,-0.00110289858375032,"ASV_962","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Tintinnidium","Tintinnidium mucicola"
"485","ASV_966",0.0112633281373404,0.0181286614162854,0.00689338284668501,"ASV_966","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"486","ASV_967",0.00211481071637783,-0.00150550105973413,-0.000311112576629276,"ASV_967","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","unassigned","s_"
"487","ASV_971",0.0215816008548451,-0.00433643381111798,0.0163593579827427,"ASV_971","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"488","ASV_973",-0.00438833662713617,0.000375581197013274,-0.001675729278132,"ASV_973","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium monovelum"
"489","ASV_974",-0.00062707312964688,0.0186315357911206,-0.000338956985475757,"ASV_974","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"490","ASV_977",-0.0139783583388776,-0.0212480478765706,-0.00928559997136073,"ASV_977","Eukaryota","unknown","Dinophyceae","unknown","unknown","g_","s_"
"491","ASV_978",-0.00364562886339343,-0.00178929999683571,0.00855221466560283,"ASV_978","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Pseudocalanus","Pseudocalanus moultoni"
"492","ASV_979",0.00289879310869411,0.0260692212304834,-0.00618717722468996,"ASV_979","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","Varistrombidium","Varistrombidium kielum"
"493","ASV_982",0.00128118255461479,0.0165038649901566,0.00082704727077986,"ASV_982","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"494","ASV_985",-0.00379863515624492,0.0130867005114507,-0.0103056274464677,"ASV_985","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"495","ASV_987",0.000664235499941005,-0.000262240920759372,0.00011580438829798,"ASV_987","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"496","ASV_992",-0.00812841611555209,-0.00176031503442214,0.00625217739603025,"ASV_992","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"497","ASV_994",0.0238954534009151,0.0155734096079778,0.0178277156401361,"ASV_994","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina acantha"
"498","ASV_995",-0.00146123516899664,0.00126714469864137,-0.00132737445737309,"ASV_995","Eukaryota","unknown","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Gonyaulax polygramma"
"499","ASV_998",-0.0342983992770993,0.0465656195189593,-0.0339580911462404,"ASV_998","Eukaryota","unknown","unknown","Telonemida","unknown","Telonema","s_"
"500","ASV_999",0.000238857021795286,0.00873968226901422,-0.00462295127005147,"ASV_999","Eukaryota","unknown","unknown","Pirsoniales","unknown","Pirsonia","Pirsonia verrucosa"
"501","ASV_1001",-0.0185033656546375,-0.0284768689069269,-0.0123064356602331,"ASV_1001","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"502","ASV_1002",0.0121561006575811,-0.00828600533074296,0.0133727721842283,"ASV_1002","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"503","ASV_1004",-0.00452776558251923,0.00626809604402755,-0.00331743337390584,"ASV_1004","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Scrippsiella","unassigned"
"504","ASV_1006",-0.00143576337110735,0.0151179249107404,-0.000587695153889999,"ASV_1006","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Proteomonas","unassigned"
"505","ASV_1008",-0.0295221462178646,-0.0111595304848779,-0.0329316540276293,"ASV_1008","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"506","ASV_1009",-0.00165714329526531,0.0386815335630682,-0.0131483406186941,"ASV_1009","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"507","ASV_1010",-0.0134244001193708,-0.0376672892923581,0.0145414903598661,"ASV_1010","Eukaryota","unknown","unknown","unknown","unknown","unknown","phototrophic eukaryote"
"508","ASV_1011",-0.00789444462313369,-0.00812308666557544,-0.00725968387873923,"ASV_1011","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"509","ASV_1012",-0.00345556935243624,-0.0113014715445291,0.0148004426141756,"ASV_1012","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"510","ASV_1013",0.0248171464705346,-0.0224605608088623,0.0424681382949456,"ASV_1013","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"511","ASV_1014",0.010038671780637,0.0115046497381461,0.00674899258321103,"ASV_1014","Eukaryota","Euglenozoa","Euglenida","Eutreptiales","unknown","Eutreptiella","Eutreptiella eupharyngea"
"512","ASV_1016",0.0114629295808648,0.00864454104375361,0.0057740826414646,"ASV_1016","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"513","ASV_1026",0.0288218381421037,-0.00778341034615583,0.0260892199521533,"ASV_1026","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"514","ASV_1027",-0.0242369572386129,0.0306365496109638,-0.0353896968516053,"ASV_1027","Eukaryota","unknown","Bigyra","Nanomonadea","unknown","Incisomonas","Incisomonas marina"
"515","ASV_1028",0.00537032187399723,0.0402367689449167,0.00358025546918366,"ASV_1028","Eukaryota","unknown","Dinophyceae","Gonyaulacales","Amphidomataceae","g_","s_"
"516","ASV_1029",-0.00825060282824533,-0.0425043908825192,-0.00219644959753389,"ASV_1029","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"517","ASV_1031",-0.0126562016515487,-0.0559162378506468,-0.00596423723086886,"ASV_1031","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","s_"
"518","ASV_1034",-0.00117379991647859,0.00172008864948544,-0.00177739634747324,"ASV_1034","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","Strombidium","Strombidium sp. JG-2011a"
"519","ASV_1038",-0.00805263785462544,0.0374541675929684,-0.00639886499761212,"ASV_1038","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"520","ASV_1039",-0.00178226170187451,0.000521702895626835,-0.00203781409163946,"ASV_1039","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium conicum"
"521","ASV_1040",0.0147028411343775,0.0439585228211943,0.00371115105249496,"ASV_1040","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"522","ASV_1042",-0.0100974862566646,0.010389620055138,-0.00616891823593284,"ASV_1042","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","unassigned","unassigned"
"523","ASV_1048",-0.00362383620255851,0.0257590567910838,-4.68717904189106e-05,"ASV_1048","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae","Rimostrombidium","Rimostrombidium veniliae"
"524","ASV_1049",0.015924960486127,0.0252854565737985,0.0095552096098199,"ASV_1049","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"525","ASV_1051",0.0076125544247057,-0.0132228622250813,0.00747682618059916,"ASV_1051","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia","Obelia dichotoma"
"526","ASV_1054",0.0256283518102888,0.00126494978750367,0.02405030043452,"ASV_1054","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"527","ASV_1059",-0.0218288964546721,0.0694956460948384,-0.0434012345700327,"ASV_1059","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"528","ASV_1061",0.02597882726745,-0.00918962720365247,0.0368076242464158,"ASV_1061","Eukaryota","unknown","unknown","Telonemida","unknown","Telonema","unassigned"
"529","ASV_1063",0.0128437710270237,-0.00901133330768853,0.0238997839410605,"ASV_1063","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"530","ASV_1066",0.0127402274247288,0.0155405840932031,0.00770661738404691,"ASV_1066","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"531","ASV_1068",-0.0102887799243792,-0.0311675598507928,-0.0051470215168391,"ASV_1068","Eukaryota","unknown","Dinophyceae","Dinophysiales","Dinophysiaceae","unassigned","unassigned"
"532","ASV_1070",0.0139349947048244,0.0388346809909407,0.00525202981680462,"ASV_1070","Eukaryota","Haptista","Haptophyta","unassigned","unassigned","unassigned","unassigned"
"533","ASV_1076",-0.0226478516920319,-0.0471032355937903,-0.00234145480946386,"ASV_1076","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","g_","s_"
"534","ASV_1081",0.0100363252634774,0.020158884668155,0.00225608533787307,"ASV_1081","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"535","ASV_1082",-0.0627475595542592,-0.0326720952988981,-0.0235294155911381,"ASV_1082","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina sp. NIES-1333"
"536","ASV_1083",0.0270290560067109,0.000326878143102162,0.0239064397009007,"ASV_1083","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"537","ASV_1084",0.00354644086242634,-0.00357084552971618,0.000519414417941018,"ASV_1084","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"538","ASV_1085",-0.00506071069821212,0.0049749967595012,-0.00314752600821831,"ASV_1085","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"539","ASV_1087",0.0180962637851311,0.0335535903648045,0.0106631449529416,"ASV_1087","Eukaryota","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","Protaspis","unassigned"
"540","ASV_1088",0.0239530202849271,0.00489144492870892,0.017766740785423,"ASV_1088","Eukaryota","unknown","Choanoflagellata","Acanthoecida","Stephanoecidae","g_","s_"
"541","ASV_1089",-0.00974072757087479,0.0290571792899536,-0.00495176400198071,"ASV_1089","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","unassigned","g_","s_"
"542","ASV_1090",-0.0201720677765314,-0.0335219669781089,-0.00945969522392968,"ASV_1090","Eukaryota","unknown","Bigyra","Thraustochytrida","Thraustochytriaceae","g_","s_"
"543","ASV_1093",0.0194253214812965,4.77865384702765e-06,0.0199781955892334,"ASV_1093","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"544","ASV_1096",0.00929736280929898,0.0130118073631278,0.00569510679251506,"ASV_1096","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"545","ASV_1099",-0.00757642920269539,-0.000251432493431744,0.0273806331054676,"ASV_1099","Eukaryota","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","Malassezia globosa"
"546","ASV_1100",-0.0242020867056199,0.0551087720154601,-0.0305274205897653,"ASV_1100","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"547","ASV_1101",0.0280994023914949,-0.00713347262031996,0.0275543587804562,"ASV_1101","Eukaryota","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","unassigned","s_"
"548","ASV_1105",0.00647334223383253,0.0111450441246139,0.00357882108679485,"ASV_1105","Eukaryota","unknown","Dinophyceae","Syndiniales","Eudubosquellidae","g_","s_"
"549","ASV_1107",-0.00125577799939144,0.00131887366140083,-0.00186043903167862,"ASV_1107","Eukaryota","Chlorophyta","unassigned","unassigned","unassigned","unassigned","unassigned"
"550","ASV_1108",-0.00674922394959638,0.00288889282728602,-0.00336366789152933,"ASV_1108","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","g_","s_"
"551","ASV_1109",-0.0239936558985656,-0.0200748414129892,-0.0199594629185429,"ASV_1109","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"552","ASV_1110",0.0231902835058291,-0.0134712760492299,0.0190696060921807,"ASV_1110","Eukaryota","Foraminifera","unknown","Rotaliida","Globigerinidae","Globigerinita","Globigerinita uvula"
"553","ASV_1111",-0.0249402257703479,-0.0423867548659669,-0.00641533503790071,"ASV_1111","Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","unassigned","unassigned"
"554","ASV_1113",0.0116203691648951,0.000791794820670028,0.00578458586614763,"ASV_1113","Eukaryota","unknown","Dictyochophyceae","Dictyochales","unknown","Dictyocha","Dictyocha fibula"
"555","ASV_1118",-0.00422268715627701,0.00158879292749693,-0.00212319939207879,"ASV_1118","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"556","ASV_1119",-0.0154055345119435,-0.0234615468804045,-0.0101374347355266,"ASV_1119","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"557","ASV_1130",-0.00454084230737285,0.0233924978480255,-0.00214222943968215,"ASV_1130","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"558","ASV_1134",0.0165564388972632,0.0319499713775579,0.0210265221063448,"ASV_1134","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"559","ASV_1137",0.0130822908720069,0.0182650324434196,0.0187025955789135,"ASV_1137","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"560","ASV_1144",-0.0219773701619287,0.0496266816664663,-0.0338924231962081,"ASV_1144","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Coscinodiscaceae","Planktoniella","Planktoniella sol"
"561","ASV_1145",-0.0141609502626074,-0.0088939309650673,-0.015820392948851,"ASV_1145","Eukaryota","unknown","Bolidophyceae","Parmales","Triparmaceae","Triparma","unassigned"
"562","ASV_1150",-0.00719440434738746,0.0636098003587555,-0.0220879949809264,"ASV_1150","Eukaryota","unknown","unknown","unknown","unknown","unknown","eukaryote clone OLI11072"
"563","ASV_1153",-0.0328227037310508,0.0587356321179806,-0.0372520694919235,"ASV_1153","Eukaryota","unknown","Pelagophyceae","Pelagomonadales","unknown","Aureococcus","Aureococcus anophagefferens"
"564","ASV_1155",-0.0149721503112282,0.0390468518245876,0.0300719983821297,"ASV_1155","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","unassigned","unassigned"
"565","ASV_1157",-0.00164212764686394,0.00496522000682579,-0.00429787779963978,"ASV_1157","Eukaryota","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Prymnesium","Prymnesium palpebrale"
"566","ASV_1160",0.0116676586820876,0.0043304439897989,0.00726656287334558,"ASV_1160","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"567","ASV_1161",-0.0127542901858864,-0.0355784702332298,-0.00504485586153806,"ASV_1161","Eukaryota","unknown","Labyrinthulomycetes","unknown","Thraustochytriaceae","g_","s_"
"568","ASV_1162",-0.0102564517170916,0.0101549650610882,-0.00561930038242798,"ASV_1162","Eukaryota","Chlorophyta","unassigned","unassigned","unassigned","g_","s_"
"569","ASV_1164",-0.0407797722635082,-0.0177709205317795,-0.0281785000149266,"ASV_1164","Eukaryota","unknown","Bigyra","Nanomonadea","unknown","g_","s_"
"570","ASV_1166",0.0114723011492681,-0.00976519632377065,0.0140074670558597,"ASV_1166","Eukaryota","Haptista","Centroplasthelida","Pterocystida","Pterocystidae","Pterocystis","unassigned"
"571","ASV_1167",0.00374624549441681,-0.00961084061698706,0.00559229786571882,"ASV_1167","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","unassigned","unassigned"
"572","ASV_1168",0.0013253184203412,-0.00130544537108578,0.000467347462778522,"ASV_1168","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","g_","s_"
"573","ASV_1172",-0.0107869901494565,0.0109778720601228,-0.00653859440618467,"ASV_1172","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"574","ASV_1174",-0.00106277043027386,0.000785383829091133,-0.00104897983507551,"ASV_1174","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"575","ASV_1175",0.0191372655502318,-0.0205355756667877,0.0197825939956103,"ASV_1175","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"576","ASV_1177",-0.00560888583612879,0.00690097415585966,-0.0155839928718499,"ASV_1177","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","Stephanopyxis","Stephanopyxis turris"
"577","ASV_1183",0.0259159931448078,-0.010930628643683,0.0255615050006117,"ASV_1183","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned"
"578","ASV_1194",0.00541825752581514,0.0121549593189607,0.00313166654095557,"ASV_1194","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Cochlodinium","unassigned"
"579","ASV_1198",-0.000900847300331958,0.0187020881996278,-0.00807769069166361,"ASV_1198","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"580","ASV_1199",-0.00487774924195775,0.0238149521249502,-0.0120853969812867,"ASV_1199","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
