,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_1683,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_1686,Eukaryota,Rotifera,Monogononta,Ploima,Trichocercidae,Trichocerca,Trichocerca elongata
ASV_1688,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_1689,Eukaryota,unknown,Dinophyceae,Peridiniales,Amphidiniopsidaceae,g_,s_
ASV_1690,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 3 RG-2016
ASV_1691,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,s_
ASV_1692,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_1693,Eukaryota,unknown,Cryptophyceae,unassigned,unassigned,unassigned,unassigned
ASV_1694,Eukaryota,unknown,Bigyra,Thraustochytrida,Thraustochytriaceae,g_,s_
ASV_1700,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_1702,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,s_
ASV_1705,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma sp. LM-2002
ASV_1707,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas sp. APCC MC5-1Cryo
ASV_1708,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1711,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_1712,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_1713,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_1714,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,Incisomonas,Incisomonas marina
ASV_1720,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_1721,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_1722,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_1723,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_1726,Eukaryota,Bacillariophyta,Fragilariophyceae,unassigned,unassigned,unassigned,unassigned
ASV_1727,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1735,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_1736,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_1737,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1738,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_1742,Eukaryota,unknown,Acantharea,unassigned,unassigned,unassigned,unassigned
ASV_1745,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_1746,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Goniodomataceae,Goniodoma,Goniodoma polyedricum
ASV_1748,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_1750,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_1752,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,unassigned
ASV_1753,Eukaryota,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,Prasinoderma,Prasinoderma singulare
ASV_1756,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_1757,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_1759,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_1760,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_1765,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_1767,Eukaryota,Haptista,Haptophyta,Prymnesiales,Prymnesiaceae,Haptolina,unassigned
ASV_1768,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,s_
ASV_1772,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas aestivalis
ASV_1773,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_1775,Eukaryota,unknown,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa rotundata
ASV_1776,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_1780,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1781,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_1785,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Sarcocystidae,g_,s_
ASV_1787,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 3 RG-2016
ASV_1788,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,s_
ASV_1789,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1790,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,s_
ASV_1792,Eukaryota,unknown,Choanoflagellata,Acanthoecida,Stephanoecidae,g_,s_
ASV_1794,Eukaryota,unknown,Dictyochophyceae,Dictyochales,unknown,Dictyocha,Dictyocha fibula
ASV_1795,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,g_,s_
ASV_1799,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1801,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium catenatum
ASV_1802,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_1804,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1806,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_1809,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Oncaea,unassigned
ASV_1814,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,Bolidomonas,s_
ASV_1815,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_1816,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum tsawwassenense
ASV_1817,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_1820,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1821,Eukaryota,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,Aureococcus anophagefferens
ASV_1824,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_1825,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_1826,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1828,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_
ASV_1829,Eukaryota,unknown,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,Dinophysis fortii
ASV_1831,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_1832,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_1833,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,g_,s_
ASV_1839,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_1842,Eukaryota,unknown,unknown,Telonemida,unknown,g_,s_
ASV_1843,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,unassigned,unassigned,unassigned
ASV_1846,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_1849,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_1850,Eukaryota,unknown,Synurophyceae,Ochromonadales,Ochromonadaceae,g_,s_
ASV_1851,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,Oithona sp. Roadstead of Brest
ASV_1856,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_1857,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_1858,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_1859,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_
ASV_1860,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_1862,Eukaryota,unknown,Chrysophyceae,unknown,unknown,g_,s_
ASV_1864,Eukaryota,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Katablepharis,Katablepharis japonica
ASV_1865,Eukaryota,unknown,Choanoflagellata,Acanthoecida,Stephanoecidae,g_,s_
ASV_1866,Eukaryota,unknown,Dinophyceae,Syndiniales,Ellobiopsidae,Thalassomyces,Thalassomyces fagei
ASV_1869,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,Gonyaulax ellegaardiae
ASV_1873,Eukaryota,Ciliophora,Colpodea,unknown,unknown,g_,s_
ASV_1875,Eukaryota,unknown,Dinophyceae,Syndiniales,Syndiniaceae,g_,s_
ASV_1878,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_1881,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_1883,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,unassigned,unassigned
ASV_1884,Eukaryota,Basidiomycota,Tremellomycetes,unassigned,unassigned,unassigned,unassigned
ASV_1885,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus elongatus
ASV_1886,Eukaryota,Haptista,Haptophyta,unassigned,unassigned,unassigned,s_
ASV_1887,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,g_,s_
ASV_1891,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_1893,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_1894,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,g_,s_
ASV_1895,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_1902,Eukaryota,Chytridiomycota,Chytridiomycetes,Rhizophydiales,unassigned,unassigned,unassigned
ASV_1904,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_1906,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_1909,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_1911,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_1915,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_1916,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_1917,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,g_,s_
ASV_1918,Eukaryota,Ciliophora,Oligohymenophorea,Apostomatida,Foettingeriidae,g_,s_
ASV_1922,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_1924,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_1925,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_1929,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_1934,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_1936,Eukaryota,unknown,Dinophyceae,Gymnodiniales,unassigned,unassigned,unassigned
ASV_1939,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_1941,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_1943,Eukaryota,Cercozoa,Chlorarachniophyceae,unknown,unknown,Minorisa,Minorisa sp. SRT705
ASV_1944,Eukaryota,unknown,Cryptophyceae,unknown,unknown,unknown,Cryptophyta sp. CR-MAL03
ASV_1946,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_1947,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_1950,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_1952,Eukaryota,unknown,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,unassigned
ASV_1954,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_1955,Eukaryota,unknown,unknown,Telonemida,unassigned,unassigned,unassigned
ASV_1957,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_1962,Eukaryota,Ciliophora,Spirotrichea,Urostylida,Pseudokeronopsidae,g_,s_
ASV_1963,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_1964,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_1965,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_1967,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_1969,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,unassigned,unassigned
ASV_1970,Eukaryota,Haptista,Haptophyta,unassigned,unassigned,unassigned,unassigned
ASV_1971,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_1972,Eukaryota,unknown,Choanoflagellata,Acanthoecida,Stephanoecidae,g_,s_
ASV_1976,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,Bolidomonas,unassigned
ASV_1977,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_1978,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,s_
ASV_1980,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_1982,Eukaryota,unknown,Polycystinea,Spumellaria,unassigned,g_,s_
ASV_1985,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,Pentapharsodinium,Pentapharsodinium tyrrhenicum
ASV_1987,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,g_,s_
ASV_1988,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_1989,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unassigned
ASV_1990,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,g_,s_
ASV_1991,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,unassigned
ASV_1993,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_1998,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2000,Eukaryota,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Leucocryptos,Leucocryptos marina
ASV_2001,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2002,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2004,Eukaryota,unknown,unknown,Pirsoniales,unknown,Pirsonia,Pirsonia guinardiae
ASV_2005,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2014,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_2015,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,unassigned
ASV_2017,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_2020,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,g_,s_
ASV_2021,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2023,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 21 RG-2016
ASV_2025,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2026,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Takayama,Takayama cf. pulchellum
ASV_2028,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2036,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2039,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,Blastodinium,unassigned
ASV_2043,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2044,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_2045,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2047,Eukaryota,Cercozoa,Thecofilosea,Phaeocystida,Aulacanthidae,Aulacantha,Aulacantha scolymantha
ASV_2049,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_2051,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2053,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_2054,Eukaryota,Mollusca,Bivalvia,Ostreoida,Ostreidae,Lopha,Lopha cristagalli
ASV_2055,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium crassipes
ASV_2057,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2058,Eukaryota,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group I DH144-EKD3
ASV_2059,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_2067,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2069,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2070,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2071,Eukaryota,Cercozoa,Chlorarachniophyceae,unknown,unknown,Norrisiella,Norrisiella sphaerica
ASV_2072,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_2074,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2079,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,unassigned,unassigned
ASV_2080,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2082,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2083,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2084,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2085,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2086,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2087,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2088,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2094,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2096,Eukaryota,unknown,Polycystinea,Collodaria,Sphaerozoidae,Sphaerozoum,s_
ASV_2098,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2101,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2102,Eukaryota,Chordata,Mammalia,unassigned,unassigned,unassigned,unassigned
ASV_2104,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2107,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2109,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2111,Eukaryota,Mollusca,Gastropoda,Pteropoda,unassigned,unassigned,unassigned
ASV_2113,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2122,Eukaryota,unknown,Polycystinea,Spumellaria,Pyloniidae,Streblacantha,Streblacantha circumtexta
ASV_2124,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_2125,Eukaryota,unknown,Cryptophyceae,Cyathomonadacea,Goniomonadaceae,Goniomonas,s_
ASV_2127,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,unassigned
ASV_2129,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2132,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_2133,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2134,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,s_
ASV_2135,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2137,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2138,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2142,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2143,Eukaryota,Ciliophora,unknown,unknown,unknown,g_,s_
ASV_2144,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2146,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_2150,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2153,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2154,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2155,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2156,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2157,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_2164,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2167,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina sp. Hp34EHU
ASV_2169,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,unassigned
ASV_2172,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2173,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2176,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2177,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_2180,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2182,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 3 RG-2016
ASV_2183,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_2184,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2185,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_2186,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2187,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_2190,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2194,Eukaryota,unknown,Chrysophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2195,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2197,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2200,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium thulesense
ASV_2202,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_2203,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Ceratoperidiniaeceae,g_,s_
ASV_2205,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_2211,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_2214,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_2215,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_2221,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2223,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2224,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2226,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_2228,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina strobilus
ASV_2232,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,Pedinella,Pedinella sp. squamata
ASV_2235,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2238,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,Massisteria,s_
ASV_2239,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_
ASV_2240,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2244,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2247,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2249,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Codonellidae,Tintinnopsis,Tintinnopsis sp. JG-2011a
ASV_2250,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2251,Eukaryota,Haptista,Haptophyta,Prymnesiales,Prymnesiaceae,g_,s_
ASV_2252,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2254,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Eimeriidae,g_,s_
ASV_2255,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Eutimidae,Tima,Tima bairdii
ASV_2256,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2257,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Polykrikos,s_
ASV_2258,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,g_,s_
ASV_2260,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_2261,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_2262,Eukaryota,Ciliophora,Spirotrichea,unknown,unknown,g_,s_
ASV_2264,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_2271,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
