ASV,domain,supergroup,division,subdivision,class,order,family,genus,species
ASV_2314,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium_nemamethecum
ASV_2315,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.
ASV_2316,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.
ASV_2317,Eukaryota,,,,,,,,
ASV_2318,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3I,MAST-3I_sp.
ASV_2319,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_globosa
ASV_2320,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_minuscula
ASV_2321,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida-Tintinnina,Xystonellidae,Dadayiella,Dadayiella_sp.
ASV_2322,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_allenii
ASV_2323,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
ASV_2324,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
ASV_2325,Eukaryota:nucl,Cryptista:nucl,Cryptophyta:nucl,Cryptophyta_X:nucl,Cryptophyceae:nucl,,,,
ASV_2326,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_longipes
ASV_2327,Eukaryota,TSAR,Stramenopiles,Gyrista,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,Melosira_dubia
ASV_2328,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,
ASV_2329,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2330,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_Clade_HAP3,Haptophyta_Clade_HAP3_X,Haptophyta_Clade_HAP3_XX,Haptophyta_Clade_HAP3_XXX,Haptophyta_Clade_HAP3_XXX_sp.
ASV_2331,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-4,MAST-4B,MAST-4B_sp.
ASV_2332,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-23,Dino-Group-II-Clade-23_X,Dino-Group-II-Clade-23_X_sp.
ASV_2333,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2334,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Borghiellaceae,Dactylodinium,Dactylodinium_arachnoides
ASV_2335,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Tontoniidae,Pseudotontonia,Pseudotontonia_sp.
ASV_2336,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Acanthoecida,Stephanoecidae,Crinolina,Crinolina_isefiordensis
ASV_2337,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Ansanella,Ansanella_granifera
ASV_2338,Eukaryota,,,,,,,,
ASV_2339,Eukaryota,TSAR,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,CONThreeP_XX,Askenasia,Askenasia_sp.
ASV_2340,Eukaryota,Obazoa,Opisthokonta,Metazoa,,,,,
ASV_2342,Eukaryota,TSAR,Stramenopiles,Gyrista,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,
ASV_2343,Eukaryota,TSAR,Stramenopiles,,,,,,
ASV_2344,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_anguste-lineata
ASV_2345,Eukaryota,Archaeplastida,Rhodophyta,Eurhodophytina,Florideophyceae,Ceramiales,Rhodomelaceae,Rhodomela,Rhodomela_confervoides
ASV_2346,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Strobilidiidae_X,Strobilidiidae_X_sp.
ASV_2347,Eukaryota,Archaeplastida,Picozoa,Picozoa_subdivision_1,Picomonadea,Picomonadida,Picomonadidae,Picomonas,Picomonas_sp.
ASV_2348,Eukaryota,Obazoa,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Eucheilota,Eucheilota_bakeri
ASV_2349,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12A,MAST-12A_sp.
ASV_2350,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Pelagodinium,Pelagodinium_sp.
ASV_2351,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
ASV_2352,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas_polaris
ASV_2353,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,Ostreococcus_clade_B
ASV_2354,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Oligotrichida_X,Oligotrichida_XX,Oligotrichida_XX_sp.
ASV_2355,Bacteria,PANNAM,Proteobacteria,Proteobacteria_X,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,Amylibacter_sp.
ASV_2356,Eukaryota,Obazoa,Opisthokonta,Metazoa,Ctenophora,Ctenophora_X,Ctenophora_XX,Bolinopsis,Bolinopsis_infundibulum
ASV_2357,Eukaryota,,,,,,,,
ASV_2358,Eukaryota,Obazoa,Opisthokonta,Metazoa,Bryozoa,Bryozoa_X,Bryozoa_XX,,
ASV_2359,Eukaryota,,,,,,,,
ASV_2360,Eukaryota,,,,,,,,
ASV_2361,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.
ASV_2363,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
ASV_2364,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_2367,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,,,,
ASV_2368,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
ASV_2369,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2370,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,
ASV_2371,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_2372,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.
ASV_2373,Eukaryota,Obazoa,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Eudendrium,Eudendrium_racemosum
ASV_2374,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
ASV_2375,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora_X,Ciliophora_XX,Ciliophora_XXX,Cyclotrichium,Cyclotrichium_cyclokaryon
ASV_2376,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Strombidium,Strombidium_capitatum
ASV_2377,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Malacostraca,Meganyctiphanes,Meganyctiphanes_norvegica
ASV_2378,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2379,Eukaryota,TSAR,Stramenopiles,Gyrista,Coscinodiscophyceae,,,,
ASV_2381,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonas,
ASV_2382,Eukaryota,Obazoa,Opisthokonta,Metazoa,Mollusca,Bivalvia,Heteroconchia,,
ASV_2383,Eukaryota,TSAR,Stramenopiles,,,,,,
ASV_2384,Eukaryota,Obazoa,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Ophelina,Ophelina_sp.
ASV_2385,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophysales,Dinophysaceae,Dinophysis,Dinophysis_sp.
ASV_2387,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
ASV_2388,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Rhogostoma,Rhogostoma_minus
ASV_2389,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,
ASV_2390,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,,,
ASV_2391,,,,,,,,,
ASV_2393,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3_X,MAST-3_X_sp.
ASV_2395,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_aestivalis
ASV_2396,Eukaryota,Archaeplastida,Picozoa,Picozoa_subdivision_3,Picozoa_subdivision_3_X,Picozoa_subdivision_3_XX,Picozoa_subdivision_3_XXX,Picozoa_subdivision_3_XXXX,Picozoa_subdivision_3_XXXX_sp.
ASV_2398,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
ASV_2399,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytriaceae_LAB17,Thraustochytriaceae_LAB17_sp.
ASV_2401,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,,,,
ASV_2403,Eukaryota,TSAR,Alveolata,Apicomplexa,Apicomplexa_X,Apicomplexa_XX,Apicomplexa_XXX,Apicomplexa_XXXX,Apicomplexa_XXXX_sp.
ASV_2404,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,,,
ASV_2405,Eukaryota,,,,,,,,
ASV_2406,Eukaryota,Obazoa,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Amphicorina,Amphicorina_mobilis
ASV_2407,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2409,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_scutellum
ASV_2410,Eukaryota,,,,,,,,
ASV_2412,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
ASV_2413,Eukaryota,Obazoa,Opisthokonta,Metazoa,Mollusca,Gastropoda,Patellogastropoda,,
ASV_2414,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Helicotheca,Helicotheca_sp.
ASV_2415,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_pouchetii
ASV_2417,,,,,,,,,
ASV_2418,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,
ASV_2419,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2421,Eukaryota,TSAR,Stramenopiles,Gyrista,MOCH-2,MOCH-2_X,MOCH-2_XX,MOCH-2_XXX,MOCH-2_XXX_sp.
ASV_2422,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
ASV_2423,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,
ASV_2424,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Arachis,Arachis_batizocoi
ASV_2425,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.
ASV_2427,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3J,MAST-3J_sp.
ASV_2428,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
ASV_2429,Eukaryota,TSAR,Stramenopiles,Gyrista,MOCH-3,MOCH-3_X,MOCH-3_XX,MOCH-3_XXX,MOCH-3_XXX_sp.
ASV_2430,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,,,,
ASV_2431,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,Thaumatomonadida_X,Thaumatomonadida_XX,Thaumatomonadida_XX_sp.
ASV_2432,,,,,,,,,
ASV_2434,Eukaryota,,,,,,,,
ASV_2435,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
ASV_2436,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,,
ASV_2437,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
ASV_2438,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2439,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2440,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,
ASV_2441,Eukaryota,,,,,,,,
ASV_2442,Eukaryota,Archaeplastida,Picozoa,Picozoa_subdivision_1,Picomonadea,Picomonadida,Picomonadidae,Picomonas,Picomonas_sp.
ASV_2443,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-1,MAST-1A,MAST-1A_sp.
ASV_2444,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,,,,
ASV_2445,Eukaryota,,,,,,,,
ASV_2446,Eukaryota,,,,,,,,
ASV_2447,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_longipes
ASV_2448,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Podolampadaceae,Blepharocysta,Blepharocysta_hermosillae
ASV_2449,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida-Tintinnina,Xystonellidae,,
ASV_2450,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2451,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_rhathymum
ASV_2453,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,,,,
ASV_2454,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3I,MAST-3I_sp.
ASV_2455,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Acanthoecida,Acanthoecida_X,Acanthoecida_XX,Acanthoecida_XX_sp.
ASV_2456,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_divergens
ASV_2457,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,
ASV_2458,Eukaryota,TSAR,Stramenopiles,Bigyra,,,,,
ASV_2459,Eukaryota,TSAR,Rhizaria,Radiolaria,Acantharea,Acantharea_4,Acantharea_4d,Acantharea_4d_X,Acantharea_4d_X_sp.
ASV_2460,Eukaryota,Haptista,Centroplasthelida,Centroplasthelida_X,Pterocystida,Pterocystida_X,Pterocystida_XX,Pterocystida_XXX,Pterocystida_XXX_sp.
ASV_2461,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,,,,
ASV_2462,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,,,,
ASV_2463,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,CCW10-lineage,CCW10-lineage_X,CCW10-lineage_X_sp.
ASV_2464,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-1,MAST-1A,MAST-1A_sp.
ASV_2465,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Austrobalanus,Austrobalanus_imperator
ASV_2466,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriacea,TAGIRI1-lineage,TAGIRI1-lineage_X,TAGIRI1-lineage_X_sp.
ASV_2467,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
ASV_2468,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,Dictyochales,Dictyocha,Dictyocha_speculum
ASV_2469,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-1,MAST-1A,MAST-1A_sp.
ASV_2470,Eukaryota,TSAR,Alveolata,Ciliophora,Colpodea,Colpodea_X,Cyrtolophosidida,Aristerostoma,Aristerostoma_sp.
ASV_2471,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,,,,
ASV_2472,Eukaryota,Obazoa,Opisthokonta,Metazoa,Porifera,Porifera_X,Demospongiae,Timea,Timea_sp.
ASV_2473,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
ASV_2474,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
ASV_2475,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,
ASV_2476,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Pyrocystaceae,Alexandrium,Alexandrium_hiranoi
ASV_2478,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Marimonadida,Marimonadida_X,Marimonadida_XX,Marimonadida_XX_sp.
ASV_2479,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
ASV_2480,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Oligotrichida_X,Oligotrichida_XX,Oligotrichida_XX_sp.
ASV_2481,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,,,
ASV_2482,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Leptocylindraceae,Leptocylindrus,Leptocylindrus_convexus
ASV_2484,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_2485,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.
ASV_2486,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
ASV_2488,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,Dino-Group-I-Clade-3_X_sp.
ASV_2489,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Mamiellaceae,Mantoniella,Mantoniella_clade_A
ASV_2490,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,Pedinellales,Pedinellales_X,Pedinellales_X_sp.
ASV_2491,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_pellucidum
ASV_2493,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,Cephaloidophoridae_X,Cephaloidophoridae_X_sp.
ASV_2494,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II-Clade-52_XX,Dino-Group-II-Clade-52_XX_sp.
ASV_2495,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2496,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
ASV_2497,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
ASV_2498,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Hemiaulales,Hemiaulaceae,Eucampia,Eucampia_cornuta
ASV_2499,Eukaryota,TSAR,Stramenopiles,Gyrista,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,Actinocyclus_sp.
ASV_2500,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida-Tintinnina,Tintinnidae,Steenstrupiella,Steenstrupiella_steenstrupii
ASV_2501,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza,Mataza_hastifera
ASV_2502,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3E,MAST-3E_sp.
ASV_2503,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Lingulodiniaceae,Sourniaea,Sourniaea_diacantha
ASV_2504,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.
ASV_2505,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_2506,Eukaryota,TSAR,Stramenopiles,Gyrista,,,,,
ASV_2507,Eukaryota,Archaeplastida,Picozoa,Picozoa_subdivision_1,Picozoa_subdivision_1A,Picozoa_subdivision_1A_X,Picozoa_subdivision_1A_XX,Picozoa_subdivision_1A_XXX,Picozoa_subdivision_1A_XXX_sp.
ASV_2508,Eukaryota,TSAR,Alveolata,,,,,,
ASV_2509,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,,,,
ASV_2510,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Rhaphoneidales,Asterionellopsidaceae,Asteroplanus,Asteroplanus_karianus
ASV_2511,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.
ASV_2513,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,
ASV_2515,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.
ASV_2516,Eukaryota,TSAR,Alveolata,,,,,,
ASV_2517,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2518,Eukaryota,Obazoa,Opisthokonta,Metazoa,Bryozoa,Bryozoa_X,Bryozoa_XX,Electra,Electra_pilosa
ASV_2519,Eukaryota,TSAR,Stramenopiles,Gyrista,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,Melosira_dubia
ASV_2520,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2521,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp.
ASV_2522,Eukaryota,TSAR,Stramenopiles,,,,,,
ASV_2523,Eukaryota,Obazoa,Opisthokonta,Metazoa,Porifera,Porifera_X,Demospongiae,,
ASV_2524,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2525,Eukaryota,TSAR,Alveolata,Ciliophora,Prostomatea,Prorodontida,Urotrichidae,Urotricha,Urotricha_sp.
ASV_2526,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,,,
ASV_2527,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_2528,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Licmophorales,Licmophoraceae,Licmophora,Licmophora_reichardtii
ASV_2529,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,Olpidophydiales,Olpidiopsis,Olpidiopsis_porphyrae
ASV_2530,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5_X_sp.
ASV_2531,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_2532,Eukaryota,Archaeplastida,,,,,,,
ASV_2533,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5_X_sp.
ASV_2534,Eukaryota,TSAR,Stramenopiles,Gyrista,,,,,
